#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KRAS	AKT1	9606.ENSP00000256078	9606.ENSP00000451828	0	0	0	0	0.076	0.110	0	0.893	0.904
KRAS	GRB2	9606.ENSP00000256078	9606.ENSP00000376345	0	0	0	0	0.093	0.450	0.500	0.758	0.931
KRAS	PTEN	9606.ENSP00000256078	9606.ENSP00000361021	0	0	0	0	0.078	0.099	0	0.930	0.936
KRAS	NRAS	9606.ENSP00000256078	9606.ENSP00000358548	0	0	0.050	0.981	0.095	0.422	0.900	0.059	0.944
KRAS	TP53	9606.ENSP00000256078	9606.ENSP00000269305	0	0	0	0	0.074	0	0	0.947	0.949
KRAS	PIK3R3	9606.ENSP00000256078	9606.ENSP00000262741	0	0	0	0	0	0.065	0.900	0.535	0.952
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0.072	0.102	0.900	0.618	0.963
KRAS	ERBB2	9606.ENSP00000256078	9606.ENSP00000269571	0	0	0	0	0.053	0.199	0.500	0.923	0.966
KRAS	MAP2K2	9606.ENSP00000256078	9606.ENSP00000262948	0	0	0	0	0.047	0.163	0.900	0.624	0.966
KRAS	IGF1R	9606.ENSP00000256078	9606.ENSP00000497069	0	0	0	0	0.075	0.224	0.900	0.655	0.971
KRAS	PIK3CB	9606.ENSP00000256078	9606.ENSP00000501150	0	0	0	0	0.070	0.216	0.900	0.679	0.973
KRAS	PIK3CD	9606.ENSP00000256078	9606.ENSP00000366563	0	0	0	0	0.056	0.352	0.900	0.637	0.974
KRAS	KIT	9606.ENSP00000256078	9606.ENSP00000288135	0	0	0	0	0.055	0.071	0.900	0.767	0.976
KRAS	FGFR1	9606.ENSP00000256078	9606.ENSP00000393312	0	0	0	0	0	0.099	0.900	0.816	0.981
KRAS	MAPK3	9606.ENSP00000256078	9606.ENSP00000263025	0	0	0	0	0.056	0.098	0.900	0.816	0.982
KRAS	HRAS	9606.ENSP00000256078	9606.ENSP00000407586	0	0	0.050	0.981	0	0.883	0.900	0.411	0.992
KRAS	MAP2K1	9606.ENSP00000256078	9606.ENSP00000302486	0	0	0	0	0.049	0.615	0.900	0.883	0.995
KRAS	ARAF	9606.ENSP00000256078	9606.ENSP00000290277	0	0	0	0	0.079	0.745	0.900	0.864	0.996
KRAS	EGFR	9606.ENSP00000256078	9606.ENSP00000275493	0	0	0	0	0.053	0.662	0.900	0.918	0.997
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0.143	0.627	0.900	0.951	0.998
KRAS	BRAF	9606.ENSP00000256078	9606.ENSP00000419060	0	0	0	0	0.081	0.870	0.900	0.973	0.999
KRAS	SOS1	9606.ENSP00000256078	9606.ENSP00000384675	0	0	0	0	0.113	0.950	0.900	0.966	0.999
KRAS	RAF1	9606.ENSP00000256078	9606.ENSP00000401888	0	0	0	0	0.081	0.947	0.900	0.976	0.999
LEF1	DVL2	9606.ENSP00000265165	9606.ENSP00000005340	0	0	0	0	0	0	0	0.542	0.542
LEF1	FGF4	9606.ENSP00000265165	9606.ENSP00000168712	0	0	0	0	0	0	0	0.463	0.463
LEF1	FGF20	9606.ENSP00000265165	9606.ENSP00000180166	0	0	0	0	0.044	0	0	0.449	0.451
LEF1	FGF22	9606.ENSP00000265165	9606.ENSP00000215530	0	0	0	0	0	0	0	0.421	0.421
LEF1	WNT16	9606.ENSP00000265165	9606.ENSP00000222462	0	0	0	0	0	0.129	0	0.513	0.557
LEF1	WNT3	9606.ENSP00000265165	9606.ENSP00000225512	0	0	0	0	0	0.129	0	0.625	0.660
LEF1	CCND1	9606.ENSP00000265165	9606.ENSP00000227507	0	0	0	0	0.074	0	0.500	0.861	0.930
LEF1	FGF6	9606.ENSP00000265165	9606.ENSP00000228837	0	0	0	0	0	0	0	0.405	0.405
LEF1	FZD10	9606.ENSP00000265165	9606.ENSP00000229030	0	0	0	0	0.061	0	0	0.464	0.475
LEF1	WNT6	9606.ENSP00000265165	9606.ENSP00000233948	0	0	0	0	0	0.129	0	0.544	0.586
LEF1	FZD3	9606.ENSP00000265165	9606.ENSP00000240093	0	0	0	0	0.047	0	0	0.483	0.487
LEF1	JAG1	9606.ENSP00000265165	9606.ENSP00000254958	0	0	0	0	0.052	0.051	0	0.437	0.449
LEF1	APC	9606.ENSP00000265165	9606.ENSP00000257430	0	0	0	0	0	0.071	0.650	0.571	0.848
LEF1	WNT10A	9606.ENSP00000265165	9606.ENSP00000258411	0	0	0	0	0.047	0.129	0	0.619	0.656
LEF1	LRP6	9606.ENSP00000265165	9606.ENSP00000261349	0	0	0	0	0	0	0	0.683	0.683
LEF1	AXIN1	9606.ENSP00000265165	9606.ENSP00000262320	0	0	0	0	0.051	0.106	0.650	0.880	0.959
LEF1	FGF2	9606.ENSP00000265165	9606.ENSP00000264498	0	0	0	0	0	0	0	0.416	0.416
LEF1	WNT5A	9606.ENSP00000265165	9606.ENSP00000264634	0	0	0	0	0.053	0.129	0	0.695	0.727
LEF1	FGF10	9606.ENSP00000265165	9606.ENSP00000264664	0	0	0	0	0	0	0	0.499	0.499
LEF1	KIT	9606.ENSP00000265165	9606.ENSP00000288135	0	0	0	0	0.063	0.053	0	0.380	0.402
LEF1	HEY1	9606.ENSP00000265165	9606.ENSP00000338272	0	0	0	0	0.070	0	0	0.386	0.404
LEF1	NFKB2	9606.ENSP00000265165	9606.ENSP00000358983	0	0	0	0	0.101	0	0	0.369	0.408
LEF1	FGF16	9606.ENSP00000265165	9606.ENSP00000399324	0	0	0	0	0	0	0	0.425	0.425
LEF1	FGF3	9606.ENSP00000265165	9606.ENSP00000334122	0	0	0	0	0	0	0	0.428	0.428
LEF1	FGF18	9606.ENSP00000265165	9606.ENSP00000274625	0	0	0	0	0	0	0	0.431	0.431
LEF1	SP1	9606.ENSP00000265165	9606.ENSP00000329357	0	0	0	0	0	0.091	0	0.402	0.433
LEF1	EGF	9606.ENSP00000265165	9606.ENSP00000265171	0	0	0	0	0	0	0	0.446	0.446
LEF1	FGF5	9606.ENSP00000265165	9606.ENSP00000311697	0	0	0	0	0.049	0	0	0.441	0.446
LEF1	FGF9	9606.ENSP00000265165	9606.ENSP00000371790	0	0	0	0	0.044	0	0	0.456	0.458
LEF1	FZD5	9606.ENSP00000265165	9606.ENSP00000354607	0	0	0	0	0.044	0	0	0.457	0.458
LEF1	PIK3R1	9606.ENSP00000265165	9606.ENSP00000428056	0	0	0	0	0.047	0	0	0.457	0.460
LEF1	EGFR	9606.ENSP00000265165	9606.ENSP00000275493	0	0	0	0	0	0	0	0.463	0.463
LEF1	PTEN	9606.ENSP00000265165	9606.ENSP00000361021	0	0	0	0	0	0.085	0	0.442	0.467
LEF1	FGF7	9606.ENSP00000265165	9606.ENSP00000267843	0	0	0	0	0.058	0	0	0.463	0.473
LEF1	WNT8A	9606.ENSP00000265165	9606.ENSP00000426653	0	0	0	0	0	0.129	0	0.423	0.476
LEF1	FZD8	9606.ENSP00000265165	9606.ENSP00000363826	0	0	0	0	0	0	0	0.478	0.478
LEF1	TNFSF11	9606.ENSP00000265165	9606.ENSP00000381775	0	0	0	0	0.105	0	0	0.472	0.507
LEF1	FZD6	9606.ENSP00000265165	9606.ENSP00000351605	0	0	0	0	0	0	0	0.514	0.514
LEF1	JAG2	9606.ENSP00000265165	9606.ENSP00000328169	0	0	0	0	0.052	0.051	0	0.505	0.516
LEF1	DVL3	9606.ENSP00000265165	9606.ENSP00000316054	0	0	0	0	0	0	0	0.516	0.516
LEF1	WNT9B	9606.ENSP00000265165	9606.ENSP00000290015	0	0	0	0	0	0.129	0	0.481	0.529
LEF1	ESR1	9606.ENSP00000265165	9606.ENSP00000405330	0	0	0	0	0.044	0.095	0	0.504	0.533
LEF1	AKT1	9606.ENSP00000265165	9606.ENSP00000451828	0	0	0	0	0.078	0.045	0	0.512	0.533
LEF1	WNT9A	9606.ENSP00000265165	9606.ENSP00000272164	0	0	0	0	0	0.129	0	0.487	0.534
LEF1	FOS	9606.ENSP00000265165	9606.ENSP00000306245	0	0	0	0	0.042	0.090	0	0.517	0.543
LEF1	FZD4	9606.ENSP00000265165	9606.ENSP00000434034	0	0	0	0	0	0	0	0.543	0.543
LEF1	FZD9	9606.ENSP00000265165	9606.ENSP00000345785	0	0	0	0	0	0	0	0.544	0.544
LEF1	FZD7	9606.ENSP00000265165	9606.ENSP00000286201	0	0	0	0	0	0	0	0.544	0.544
LEF1	FZD2	9606.ENSP00000265165	9606.ENSP00000323901	0	0	0	0	0.047	0	0	0.545	0.548
LEF1	WNT8B	9606.ENSP00000265165	9606.ENSP00000340677	0	0	0	0	0	0.129	0	0.504	0.550
LEF1	TP53	9606.ENSP00000265165	9606.ENSP00000269305	0	0	0	0	0.107	0	0	0.518	0.551
LEF1	WNT5B	9606.ENSP00000265165	9606.ENSP00000380379	0	0	0	0	0	0.129	0	0.525	0.568
LEF1	FZD1	9606.ENSP00000265165	9606.ENSP00000287934	0	0	0	0	0	0	0	0.579	0.579
LEF1	TCF7L1	9606.ENSP00000265165	9606.ENSP00000282111	0	0	0.058	0.932	0	0.051	0.540	0.163	0.610
LEF1	WNT2B	9606.ENSP00000265165	9606.ENSP00000358698	0	0	0	0	0	0.129	0	0.576	0.615
LEF1	WNT11	9606.ENSP00000265165	9606.ENSP00000325526	0	0	0	0	0	0.129	0	0.579	0.618
LEF1	FGF8	9606.ENSP00000265165	9606.ENSP00000321797	0	0	0	0	0	0	0	0.620	0.620
LEF1	WNT7B	9606.ENSP00000265165	9606.ENSP00000341032	0	0	0	0	0	0.129	0	0.611	0.647
LEF1	WNT7A	9606.ENSP00000265165	9606.ENSP00000285018	0	0	0	0	0.050	0.129	0	0.611	0.650
LEF1	WNT4	9606.ENSP00000265165	9606.ENSP00000290167	0	0	0	0	0.043	0.129	0	0.623	0.658
LEF1	IGF1R	9606.ENSP00000265165	9606.ENSP00000497069	0	0	0	0	0.048	0.294	0	0.540	0.664
LEF1	WNT2	9606.ENSP00000265165	9606.ENSP00000265441	0	0	0	0	0	0.129	0	0.632	0.666
LEF1	WNT10B	9606.ENSP00000265165	9606.ENSP00000301061	0	0	0	0	0.042	0.129	0	0.647	0.679
LEF1	JUN	9606.ENSP00000265165	9606.ENSP00000360266	0	0	0	0	0	0	0	0.681	0.681
LEF1	APC2	9606.ENSP00000265165	9606.ENSP00000442954	0	0	0	0	0	0.071	0.650	0.166	0.705
LEF1	LRP5	9606.ENSP00000265165	9606.ENSP00000294304	0	0	0	0	0	0	0	0.728	0.728
LEF1	WNT1	9606.ENSP00000265165	9606.ENSP00000293549	0	0	0	0	0.050	0.129	0	0.699	0.730
LEF1	E2F1	9606.ENSP00000265165	9606.ENSP00000345571	0	0	0	0	0.049	0.310	0	0.625	0.732
LEF1	TCF7L2	9606.ENSP00000265165	9606.ENSP00000486891	0	0	0	0.946	0	0.516	0.540	0.135	0.791
LEF1	DLL1	9606.ENSP00000265165	9606.ENSP00000355718	0	0	0	0	0.065	0.051	0.500	0.595	0.796
LEF1	DVL1	9606.ENSP00000265165	9606.ENSP00000368166	0	0	0	0	0	0	0	0.796	0.796
LEF1	GSK3B	9606.ENSP00000265165	9606.ENSP00000324806	0	0	0	0	0	0.071	0	0.819	0.824
LEF1	TCF7	9606.ENSP00000265165	9606.ENSP00000340347	0	0	0	0.884	0.284	0.095	0.540	0.560	0.851
LEF1	WNT3A	9606.ENSP00000265165	9606.ENSP00000284523	0	0	0	0	0	0.129	0	0.847	0.861
LEF1	MYC	9606.ENSP00000265165	9606.ENSP00000478887	0	0	0	0	0.076	0	0.500	0.787	0.893
LEF1	NOTCH1	9606.ENSP00000265165	9606.ENSP00000498587	0	0	0	0	0.058	0.294	0.500	0.725	0.896
LEF1	AXIN2	9606.ENSP00000265165	9606.ENSP00000302625	0	0	0	0	0.159	0.106	0.650	0.879	0.964
LEF1	CTNNB1	9606.ENSP00000265165	9606.ENSP00000495360	0	0	0	0	0	0.996	0.900	0.999	0.999
LRP5	DVL2	9606.ENSP00000294304	9606.ENSP00000005340	0	0	0	0	0.093	0.108	0.650	0.627	0.880
LRP5	FGF4	9606.ENSP00000294304	9606.ENSP00000168712	0	0	0	0	0	0.053	0	0.402	0.410
LRP5	WNT16	9606.ENSP00000294304	9606.ENSP00000222462	0	0	0	0	0	0.095	0.650	0.765	0.919
LRP5	WNT3	9606.ENSP00000294304	9606.ENSP00000225512	0	0	0	0	0	0.095	0.720	0.984	0.995
LRP5	CCND1	9606.ENSP00000294304	9606.ENSP00000227507	0	0	0	0	0.107	0	0	0.633	0.659
LRP5	FZD10	9606.ENSP00000294304	9606.ENSP00000229030	0	0	0	0	0	0.093	0.800	0.679	0.936
LRP5	WNT6	9606.ENSP00000294304	9606.ENSP00000233948	0	0	0	0	0.044	0.095	0.650	0.814	0.936
LRP5	FGF23	9606.ENSP00000294304	9606.ENSP00000237837	0	0	0	0	0.055	0.053	0	0.415	0.430
LRP5	FZD3	9606.ENSP00000294304	9606.ENSP00000240093	0	0	0	0	0	0.093	0.800	0.695	0.939
LRP5	JAG1	9606.ENSP00000294304	9606.ENSP00000254958	0	0	0	0	0.067	0	0	0.446	0.461
LRP5	APC	9606.ENSP00000294304	9606.ENSP00000257430	0	0	0	0	0	0	0.720	0.668	0.903
LRP5	WNT10A	9606.ENSP00000294304	9606.ENSP00000258411	0	0	0	0	0	0.173	0.650	0.781	0.931
LRP5	LRP6	9606.ENSP00000294304	9606.ENSP00000261349	0	0	0.053	0.974	0.081	0.354	0.900	0.986	0.999
LRP5	AXIN1	9606.ENSP00000294304	9606.ENSP00000262320	0	0	0	0	0.074	0.658	0.500	0.999	0.999
LRP5	WNT5A	9606.ENSP00000294304	9606.ENSP00000264634	0	0	0	0	0	0.095	0.650	0.980	0.993
LRP5	LEF1	9606.ENSP00000294304	9606.ENSP00000265165	0	0	0	0	0	0	0	0.728	0.728
LRP5	WNT2	9606.ENSP00000294304	9606.ENSP00000265441	0	0	0	0	0	0.095	0.650	0.949	0.982
LRP5	WNT9A	9606.ENSP00000294304	9606.ENSP00000272164	0	0	0	0	0.062	0.091	0.650	0.694	0.896
LRP5	FGF18	9606.ENSP00000294304	9606.ENSP00000274625	0	0	0	0	0.042	0.073	0	0.383	0.404
LRP5	EGFR	9606.ENSP00000294304	9606.ENSP00000275493	0	0	0	0	0.129	0.051	0	0.358	0.424
LRP5	TCF7L1	9606.ENSP00000294304	9606.ENSP00000282111	0	0	0	0	0.054	0	0	0.420	0.428
LRP5	WNT3A	9606.ENSP00000294304	9606.ENSP00000284523	0	0	0	0	0	0.095	0.720	0.998	0.999
LRP5	WNT7A	9606.ENSP00000294304	9606.ENSP00000285018	0	0	0	0	0	0.103	0.650	0.991	0.996
LRP5	FZD7	9606.ENSP00000294304	9606.ENSP00000286201	0	0	0	0	0.059	0.093	0.800	0.704	0.942
LRP5	FZD1	9606.ENSP00000294304	9606.ENSP00000287934	0	0	0	0	0.080	0.093	0.800	0.993	0.998
LRP5	WNT9B	9606.ENSP00000294304	9606.ENSP00000290015	0	0	0	0	0	0.091	0.650	0.695	0.894
LRP5	WNT4	9606.ENSP00000294304	9606.ENSP00000290167	0	0	0	0	0	0.095	0.650	0.830	0.941
LRP5	WNT1	9606.ENSP00000294304	9606.ENSP00000293549	0	0	0	0	0	0.128	0.650	0.997	0.999
LRP5	FRAT1	9606.ENSP00000294304	9606.ENSP00000360060	0	0	0	0	0	0	0	0.425	0.425
LRP5	FGF8	9606.ENSP00000294304	9606.ENSP00000321797	0	0	0	0	0	0.053	0	0.429	0.436
LRP5	ESR1	9606.ENSP00000294304	9606.ENSP00000405330	0	0	0	0	0	0	0	0.449	0.449
LRP5	TCF7	9606.ENSP00000294304	9606.ENSP00000340347	0	0	0	0	0	0	0	0.500	0.500
LRP5	JUN	9606.ENSP00000294304	9606.ENSP00000360266	0	0	0	0	0.058	0.131	0	0.463	0.522
LRP5	TCF7L2	9606.ENSP00000294304	9606.ENSP00000486891	0	0	0	0	0.056	0	0	0.530	0.537
LRP5	AKT1	9606.ENSP00000294304	9606.ENSP00000451828	0	0	0	0	0.086	0	0	0.517	0.540
LRP5	MYC	9606.ENSP00000294304	9606.ENSP00000478887	0	0	0	0	0.084	0	0	0.609	0.626
LRP5	IGF1	9606.ENSP00000294304	9606.ENSP00000376637	0	0	0	0	0.042	0	0	0.639	0.639
LRP5	TNFSF11	9606.ENSP00000294304	9606.ENSP00000381775	0	0	0	0	0	0	0	0.800	0.800
LRP5	DVL3	9606.ENSP00000294304	9606.ENSP00000316054	0	0	0	0	0.083	0.108	0.650	0.544	0.852
LRP5	AXIN2	9606.ENSP00000294304	9606.ENSP00000302625	0	0	0	0	0	0.126	0	0.840	0.854
LRP5	WNT5B	9606.ENSP00000294304	9606.ENSP00000380379	0	0	0	0	0	0.095	0.650	0.604	0.863
LRP5	WNT8B	9606.ENSP00000294304	9606.ENSP00000340677	0	0	0	0	0	0.095	0.650	0.637	0.875
LRP5	WNT8A	9606.ENSP00000294304	9606.ENSP00000426653	0	0	0	0	0.055	0.095	0.650	0.708	0.901
LRP5	FZD9	9606.ENSP00000294304	9606.ENSP00000345785	0	0	0	0	0.074	0.093	0.800	0.605	0.924
LRP5	WNT11	9606.ENSP00000294304	9606.ENSP00000325526	0	0	0	0	0.067	0.095	0.650	0.840	0.946
LRP5	WNT2B	9606.ENSP00000294304	9606.ENSP00000358698	0	0	0	0	0	0.095	0.650	0.846	0.947
LRP5	FZD6	9606.ENSP00000294304	9606.ENSP00000351605	0	0	0	0	0.084	0.093	0.800	0.748	0.952
LRP5	FZD5	9606.ENSP00000294304	9606.ENSP00000354607	0	0	0	0	0.049	0.093	0.800	0.771	0.955
LRP5	FZD2	9606.ENSP00000294304	9606.ENSP00000323901	0	0	0	0	0.083	0.093	0.800	0.782	0.959
LRP5	GSK3B	9606.ENSP00000294304	9606.ENSP00000324806	0	0	0	0	0	0	0.720	0.863	0.960
LRP5	FZD8	9606.ENSP00000294304	9606.ENSP00000363826	0	0	0	0	0.080	0.330	0.800	0.817	0.974
LRP5	WNT7B	9606.ENSP00000294304	9606.ENSP00000341032	0	0	0	0	0.042	0.103	0.650	0.943	0.980
LRP5	CTNNB1	9606.ENSP00000294304	9606.ENSP00000495360	0	0	0	0	0	0.325	0.720	0.964	0.992
LRP5	WNT10B	9606.ENSP00000294304	9606.ENSP00000301061	0	0	0	0	0	0.204	0.650	0.992	0.997
LRP5	FZD4	9606.ENSP00000294304	9606.ENSP00000434034	0	0	0	0	0.060	0.093	0.800	0.998	0.999
LRP5	DVL1	9606.ENSP00000294304	9606.ENSP00000368166	0	0	0	0	0.128	0.108	0.650	0.997	0.999
LRP6	DVL2	9606.ENSP00000261349	9606.ENSP00000005340	0	0	0	0	0.053	0.108	0.650	0.980	0.993
LRP6	FGF4	9606.ENSP00000261349	9606.ENSP00000168712	0	0	0	0	0	0.053	0	0.420	0.427
LRP6	WNT16	9606.ENSP00000261349	9606.ENSP00000222462	0	0	0	0	0	0.095	0.650	0.658	0.882
LRP6	WNT3	9606.ENSP00000261349	9606.ENSP00000225512	0	0	0	0	0	0.438	0.720	0.928	0.987
LRP6	CCND1	9606.ENSP00000261349	9606.ENSP00000227507	0	0	0	0	0.083	0	0	0.615	0.632
LRP6	FZD10	9606.ENSP00000261349	9606.ENSP00000229030	0	0	0	0	0.042	0.093	0.800	0.644	0.930
LRP6	WNT6	9606.ENSP00000261349	9606.ENSP00000233948	0	0	0	0	0	0.095	0.650	0.705	0.898
LRP6	FZD3	9606.ENSP00000261349	9606.ENSP00000240093	0	0	0	0	0.061	0.093	0.800	0.550	0.913
LRP6	APC	9606.ENSP00000261349	9606.ENSP00000257430	0	0	0	0	0.042	0	0.720	0.578	0.877
LRP6	WNT10A	9606.ENSP00000261349	9606.ENSP00000258411	0	0	0	0	0	0.091	0.650	0.752	0.914
LRP6	JUN	9606.ENSP00000261349	9606.ENSP00000360266	0	0	0	0	0	0	0	0.408	0.408
LRP6	FGF8	9606.ENSP00000261349	9606.ENSP00000321797	0	0	0	0	0	0.053	0	0.409	0.416
LRP6	TCF7	9606.ENSP00000261349	9606.ENSP00000340347	0	0	0	0	0	0	0	0.422	0.422
LRP6	EGFR	9606.ENSP00000261349	9606.ENSP00000275493	0	0	0	0	0.126	0.051	0	0.389	0.449
LRP6	TNFSF11	9606.ENSP00000261349	9606.ENSP00000381775	0	0	0	0	0	0	0	0.484	0.484
LRP6	FRAT2	9606.ENSP00000261349	9606.ENSP00000360058	0	0	0	0	0	0	0	0.485	0.485
LRP6	TCF7L2	9606.ENSP00000261349	9606.ENSP00000486891	0	0	0	0	0.058	0	0	0.500	0.509
LRP6	AKT1	9606.ENSP00000261349	9606.ENSP00000451828	0	0	0	0	0	0	0	0.516	0.516
LRP6	FRAT1	9606.ENSP00000261349	9606.ENSP00000360060	0	0	0	0	0	0	0	0.525	0.525
LRP6	MYC	9606.ENSP00000261349	9606.ENSP00000478887	0	0	0	0	0.042	0	0	0.599	0.599
LRP6	LEF1	9606.ENSP00000261349	9606.ENSP00000265165	0	0	0	0	0	0	0	0.683	0.683
LRP6	AXIN2	9606.ENSP00000261349	9606.ENSP00000302625	0	0	0	0	0.059	0.126	0	0.756	0.782
LRP6	WNT9A	9606.ENSP00000261349	9606.ENSP00000272164	0	0	0	0	0	0.091	0.650	0.448	0.809
LRP6	WNT11	9606.ENSP00000261349	9606.ENSP00000325526	0	0	0	0	0.042	0.095	0.650	0.601	0.862
LRP6	WNT8B	9606.ENSP00000261349	9606.ENSP00000340677	0	0	0	0	0	0.095	0.650	0.608	0.865
LRP6	WNT8A	9606.ENSP00000261349	9606.ENSP00000426653	0	0	0	0	0.055	0.095	0.650	0.701	0.898
LRP6	WNT9B	9606.ENSP00000261349	9606.ENSP00000290015	0	0	0	0	0	0.091	0.650	0.707	0.898
LRP6	WNT5B	9606.ENSP00000261349	9606.ENSP00000380379	0	0	0	0	0	0.095	0.650	0.713	0.901
LRP6	WNT4	9606.ENSP00000261349	9606.ENSP00000290167	0	0	0	0	0	0.095	0.650	0.746	0.912
LRP6	DVL3	9606.ENSP00000261349	9606.ENSP00000316054	0	0	0	0	0.053	0.108	0.650	0.748	0.915
LRP6	FZD9	9606.ENSP00000261349	9606.ENSP00000345785	0	0	0	0	0.042	0.093	0.800	0.596	0.920
LRP6	WNT2B	9606.ENSP00000261349	9606.ENSP00000358698	0	0	0	0	0	0.095	0.650	0.810	0.934
LRP6	FZD2	9606.ENSP00000261349	9606.ENSP00000323901	0	0	0	0	0	0.093	0.800	0.751	0.950
LRP6	WNT5A	9606.ENSP00000261349	9606.ENSP00000264634	0	0	0	0	0.062	0.331	0.650	0.814	0.953
LRP6	WNT7B	9606.ENSP00000261349	9606.ENSP00000341032	0	0	0	0	0	0.097	0.650	0.865	0.953
LRP6	FZD6	9606.ENSP00000261349	9606.ENSP00000351605	0	0	0	0	0.072	0.093	0.800	0.790	0.959
LRP6	FZD5	9606.ENSP00000261349	9606.ENSP00000354607	0	0	0	0	0.044	0.330	0.800	0.839	0.976
LRP6	FZD1	9606.ENSP00000261349	9606.ENSP00000287934	0	0	0	0	0	0.093	0.800	0.878	0.976
LRP6	WNT10B	9606.ENSP00000261349	9606.ENSP00000301061	0	0	0	0	0	0.229	0.650	0.936	0.981
LRP6	WNT2	9606.ENSP00000261349	9606.ENSP00000265441	0	0	0	0	0	0.095	0.650	0.948	0.982
LRP6	WNT7A	9606.ENSP00000261349	9606.ENSP00000285018	0	0	0	0	0	0.097	0.650	0.963	0.987
LRP6	FZD7	9606.ENSP00000261349	9606.ENSP00000286201	0	0	0	0	0.075	0.093	0.800	0.945	0.989
LRP6	CTNNB1	9606.ENSP00000261349	9606.ENSP00000495360	0	0	0	0	0	0.532	0.720	0.948	0.992
LRP6	FZD8	9606.ENSP00000261349	9606.ENSP00000363826	0	0	0	0	0.062	0.536	0.800	0.947	0.994
LRP6	GSK3B	9606.ENSP00000261349	9606.ENSP00000324806	0	0	0	0	0.047	0.626	0.720	0.954	0.994
LRP6	DVL1	9606.ENSP00000261349	9606.ENSP00000368166	0	0	0	0	0.053	0.108	0.650	0.994	0.998
LRP6	WNT3A	9606.ENSP00000261349	9606.ENSP00000284523	0	0	0	0	0	0.706	0.800	0.998	0.999
LRP6	WNT1	9606.ENSP00000261349	9606.ENSP00000293549	0	0	0	0	0	0.388	0.650	0.997	0.999
LRP6	FZD4	9606.ENSP00000261349	9606.ENSP00000434034	0	0	0	0	0.062	0.093	0.800	0.995	0.999
LRP6	AXIN1	9606.ENSP00000261349	9606.ENSP00000262320	0	0	0	0	0	0.851	0.500	0.999	0.999
LRP6	LRP5	9606.ENSP00000261349	9606.ENSP00000294304	0	0	0.053	0.974	0.081	0.354	0.900	0.986	0.999
MAP2K1	FGF4	9606.ENSP00000302486	9606.ENSP00000168712	0	0	0	0	0	0	0	0.415	0.415
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.595	0.152	0.929	0.900	0.950	0.999
MAP2K1	SOS2	9606.ENSP00000302486	9606.ENSP00000216373	0	0	0	0	0.103	0.051	0	0.622	0.651
MAP2K1	CCND1	9606.ENSP00000302486	9606.ENSP00000227507	0	0	0	0	0.059	0	0	0.746	0.751
MAP2K1	KRAS	9606.ENSP00000302486	9606.ENSP00000256078	0	0	0	0	0.049	0.615	0.900	0.883	0.995
MAP2K1	CDK4	9606.ENSP00000302486	9606.ENSP00000257904	0	0	0.124	0.643	0.106	0.091	0	0.285	0.424
MAP2K1	AXIN1	9606.ENSP00000302486	9606.ENSP00000262320	0	0	0	0	0.064	0.154	0	0.327	0.421
MAP2K1	MAP2K2	9606.ENSP00000302486	9606.ENSP00000262948	0	0	0.051	0.979	0.049	0.836	0.900	0.783	0.996
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0	0.590	0.122	0.884	0.900	0.974	0.999
MAP2K1	PIK3CA	9606.ENSP00000302486	9606.ENSP00000263967	0	0	0	0	0.060	0.176	0	0.815	0.844
MAP2K1	FGF2	9606.ENSP00000302486	9606.ENSP00000264498	0	0	0	0	0	0	0	0.523	0.523
MAP2K1	EGF	9606.ENSP00000302486	9606.ENSP00000265171	0	0	0	0	0	0	0	0.686	0.686
MAP2K1	RB1	9606.ENSP00000302486	9606.ENSP00000267163	0	0	0	0	0.049	0	0	0.514	0.518
MAP2K1	TP53	9606.ENSP00000302486	9606.ENSP00000269305	0	0	0	0	0	0	0	0.667	0.667
MAP2K1	ERBB2	9606.ENSP00000302486	9606.ENSP00000269571	0	0	0	0.609	0	0.176	0	0.314	0.410
MAP2K1	FGF18	9606.ENSP00000302486	9606.ENSP00000274625	0	0	0	0	0	0	0	0.427	0.427
MAP2K1	EGFR	9606.ENSP00000302486	9606.ENSP00000275493	0	0	0	0.597	0.049	0.098	0	0.549	0.579
MAP2K1	ARAF	9606.ENSP00000302486	9606.ENSP00000290277	0	0	0	0.577	0.109	0.911	0.900	0.372	0.994
MAP2K1	NCOA3	9606.ENSP00000302486	9606.ENSP00000361066	0	0	0	0	0.049	0	0	0.407	0.411
MAP2K1	PIK3CB	9606.ENSP00000302486	9606.ENSP00000501150	0	0	0	0	0.068	0	0	0.396	0.413
MAP2K1	SHC3	9606.ENSP00000302486	9606.ENSP00000364995	0	0	0	0	0	0	0	0.449	0.449
MAP2K1	CDKN1A	9606.ENSP00000302486	9606.ENSP00000384849	0	0	0	0	0.054	0	0	0.447	0.454
MAP2K1	PGR	9606.ENSP00000302486	9606.ENSP00000325120	0	0	0	0	0.051	0.057	0	0.462	0.476
